                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW                Rain    Heat    Cool    In     In    In     In     In   In Air  Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index   Bar    Rain  Rate    D-D     D-D    Temp   Hum    Dew   Heat    EMC Density  Samp   Tx   Recept  Int.
28/05/15  5:20a   14.7   14.7   14.7    94   13.7   1.7     S   0.14   3.5     S   14.7   14.8   14.8  1017.7  0.00   0.0   0.013   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  5:25a   14.7   14.7   14.7    94   13.7   0.9     S   0.07   3.5     S   14.7   14.8   14.8  1017.7  0.00   0.0   0.013   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  5:30a   14.6   14.7   14.6    93   13.5   0.0     S   0.00   0.9     S   14.6   14.7   14.7  1017.7  0.00   0.0   0.013   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  5:35a   14.4   14.6   14.4    93   13.3   0.0   ---   0.00   0.0   ---   14.4   14.6   14.6  1017.7  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  5:40a   14.3   14.4   14.3    93   13.2   0.9     S   0.07   1.7     S   14.3   14.4   14.4  1017.7  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    118    1    100.0    5 
28/05/15  5:45a   14.2   14.3   14.2    94   13.3   0.0   ---   0.00   0.0   ---   14.2   14.3   14.3  1017.7  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  5:50a   14.2   14.3   14.2    94   13.3   0.9     S   0.07   3.5     S   14.2   14.3   14.3  1017.7  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  5:55a   14.2   14.2   14.2    94   13.2   1.7     S   0.14   3.5     S   14.2   14.3   14.3  1017.7  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  6:00a   14.1   14.2   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.1   14.2   14.2  1017.7  0.00   0.0   0.015   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  6:05a   14.1   14.2   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.1   14.2   14.2  1017.7  0.00   0.0   0.015   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  6:10a   14.2   14.2   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.2   14.3   14.3  1017.7  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  6:15a   14.2   14.2   14.2    94   13.2   0.0   ---   0.00   0.0   ---   14.2   14.3   14.3  1017.8  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  6:20a   14.2   14.2   14.2    94   13.2   0.0   ---   0.00   0.0   ---   14.2   14.3   14.3  1017.8  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  6:25a   14.1   14.2   14.1    94   13.2   0.9     S   0.07   3.5     S   14.1   14.2   14.2  1017.9  0.00   0.0   0.015   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  6:30a   14.1   14.1   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.1   14.2   14.2  1018.0  0.00   0.0   0.015   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  6:35a   14.2   14.2   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.2   14.3   14.3  1018.1  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    116    1    100.0    5 
28/05/15  6:40a   14.3   14.3   14.2    95   13.5   0.0   ---   0.00   0.0   ---   14.3   14.4   14.4  1018.1  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  6:45a   14.3   14.3   14.3    95   13.5   0.0   ---   0.00   0.0   ---   14.3   14.5   14.5  1018.1  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  6:50a   14.3   14.3   14.3    95   13.5   0.0   ---   0.00   0.0   ---   14.3   14.5   14.5  1018.1  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  6:55a   14.4   14.4   14.3    95   13.7   0.0   ---   0.00   0.0   ---   14.4   14.6   14.6  1018.1  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0718    118    1    100.0    5 
28/05/15  7:00a   14.5   14.5   14.4    95   13.7   0.0   ---   0.00   0.0   ---   14.5   14.7   14.7  1018.2  0.00   0.0   0.013   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  7:05a   14.6   14.6   14.5    95   13.8   0.0   ---   0.00   0.0   ---   14.6   14.8   14.8  1018.2  0.00   0.0   0.013   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  7:10a   14.7   14.7   14.6    95   13.9   0.0   ---   0.00   0.0   ---   14.7   14.9   14.9  1018.2  0.00   0.0   0.013   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  7:15a   14.8   14.9   14.7    95   14.0   0.0   ---   0.00   0.0   ---   14.8   15.1   15.1  1018.2  0.00   0.0   0.012   0.000   26.3    88   24.2   29.5  19.37  .0718    117    1    100.0    5 
28/05/15  7:20a   15.0   15.0   14.9    95   14.2   0.0   ---   0.00   0.0   ---   15.0   15.2   15.2  1018.2  0.00   0.0   0.012   0.000   26.4    88   24.3   29.7  19.37  .0717    117    1    100.0    5 
28/05/15  7:25a   15.1   15.1   15.0    95   14.3   0.0   ---   0.00   0.0   ---   15.1   15.3   15.3  1018.2  0.00   0.0   0.011   0.000   26.4    88   24.3   29.7  19.37  .0717    117    1    100.0    5 
28/05/15  7:30a   15.3   15.3   15.1    95   14.5   0.0   ---   0.00   0.0   ---   15.3   15.5   15.5  1018.2  0.00   0.0   0.011   0.000   26.4    88   24.3   29.7  19.37  .0718    117    1    100.0    5 
28/05/15  7:35a   15.4   15.4   15.3    95   14.6   0.0   ---   0.00   0.0   ---   15.4   15.7   15.7  1018.3  0.00   0.0   0.010   0.000   26.4    88   24.3   29.7  19.37  .0718    116    1    100.0    5 
28/05/15  7:40a   15.6   15.6   15.4    95   14.8   0.0     S   0.00   3.5     S   15.6   15.8   15.8  1018.3  0.00   0.0   0.009   0.000   26.4    88   24.3   29.7  19.37  .0718    117    1    100.0    5 
28/05/15  7:45a   15.8   15.8   15.6    94   14.9   0.9     S   0.07   3.5     S   15.8   16.1   16.1  1018.3  0.00   0.0   0.009   0.000   26.4    88   24.3   29.7  19.37  .0718    117    1    100.0    5 
28/05/15  7:50a   16.1   16.1   15.8    94   15.1   1.7     S   0.14   3.5     S   16.1   16.3   16.3  1018.4  0.00   0.0   0.008   0.000   26.6    88   24.4   29.9  19.36  .0717    117    1    100.0    5 
28/05/15  7:55a   16.3   16.3   16.1    93   15.1   2.6     S   0.22   4.3     S   16.3   16.6   16.6  1018.4  0.00   0.0   0.007   0.000   26.6    88   24.4   29.9  19.36  .0717    117    1    100.0    5 
28/05/15  8:00a   16.4   16.4   16.2    93   15.3   2.6     S   0.22   5.2    SW   16.4   16.7   16.7  1018.4  0.00   0.0   0.007   0.000   26.6    88   24.4   29.9  19.36  .0717    117    1    100.0    5 
28/05/15  8:05a   16.5   16.5   16.4    92   15.2   4.3    SW   0.36   6.1    SW   16.5   16.8   16.8  1018.4  0.00   0.0   0.006   0.000   26.6    88   24.4   29.9  19.36  .0717    118    1    100.0    5 
28/05/15  8:10a   16.6   16.6   16.5    92   15.3   5.2    SW   0.43   7.0    SW   16.6   16.9   16.9  1018.5  0.00   0.0   0.006   0.000   26.6    88   24.4   29.9  19.36  .0717    117    1    100.0    5 
28/05/15  8:15a   16.7   16.7   16.6    91   15.2   4.3    SW   0.36   7.0    SW   16.7   17.1   17.1  1018.5  0.00   0.0   0.006   0.000   26.6    88   24.4   29.9  19.36  .0717    117    1    100.0    5 
28/05/15  8:20a   16.8   16.8   16.7    91   15.3   5.2   WSW   0.43   6.1    SW   16.8   17.1   17.1  1018.4  0.00   0.0   0.005   0.000   26.7    88   24.5   30.2  19.35  .0717    117    1    100.0    5 
28/05/15  8:25a   16.8   16.8   16.7    91   15.3   5.2    SW   0.43   7.0    SW   16.8   17.1   17.1  1018.4  0.00   0.0   0.005   0.000   26.7    88   24.5   30.2  19.35  .0717    117    1    100.0    5 
28/05/15  8:30a   16.8   16.8   16.8    91   15.3   5.2    SW   0.43   6.1    SW   16.8   17.1   17.1  1018.4  0.00   0.0   0.005   0.000   26.7    88   24.5   30.2  19.35  .0717    117    1    100.0    5 
28/05/15  8:35a   16.8   16.8   16.8    91   15.4   5.2    SW   0.43   7.0    SW   16.8   17.2   17.2  1018.4  0.00   0.0   0.005   0.000   26.7    88   24.5   30.2  19.35  .0717    113    1     99.1    5 
28/05/15  8:40a   16.9   16.9   16.8    91   15.4   5.2    SW   0.43   6.1    SW   16.9   17.2   17.2  1018.4  0.00   0.0   0.005   0.000   26.8    88   24.6   30.4  19.33  .0716    117    1    100.0    5 
28/05/15  8:45a   17.0   17.0   16.9    91   15.5   6.1    SW   0.51   7.0    SW   16.9   17.3   17.2  1018.4  0.00   0.0   0.005   0.000   26.8    88   24.6   30.4  19.33  .0716    117    1    100.0    5 
28/05/15  8:50a   17.1   17.1   17.0    90   15.4   5.2    SW   0.43   7.0    SW   17.1   17.4   17.4  1018.4  0.00   0.0   0.004   0.000   26.9    87   24.5   30.6  18.73  .0716    117    1    100.0    5 
28/05/15  8:55a   17.1   17.2   17.1    90   15.5   6.1   WSW   0.51   7.0    SW   17.1   17.5   17.4  1018.4  0.00   0.0   0.004   0.000   26.9    87   24.5   30.6  18.73  .0716    117    1    100.0    5 
28/05/15  9:00a   17.2   17.2   17.1    90   15.6   6.1   WSW   0.51   7.8    SW   17.2   17.6   17.6  1018.4  0.00   0.0   0.004   0.000   26.9    87   24.6   30.7  18.72  .0716    117    1    100.0    5 
28/05/15  9:05a   17.3   17.3   17.2    89   15.5   7.0    SW   0.58   7.8    SW   16.8   17.7   17.2  1018.4  0.00   0.0   0.003   0.000   26.9    87   24.6   30.7  18.72  .0716    117    1    100.0    5 
28/05/15  9:10a   17.4   17.4   17.3    88   15.4   7.0    SW   0.58   7.8    SW   16.9   17.7   17.2  1018.4  0.00   0.0   0.003   0.000   26.9    87   24.6   30.7  18.72  .0716    117    1    100.0    5 
28/05/15  9:15a   17.5   17.5   17.4    88   15.5   7.0    SW   0.58   7.8    SW   17.1   17.9   17.4  1018.4  0.00   0.0   0.003   0.000   27.1    87   24.7   30.9  18.71  .0716    117    1    100.0    5 
28/05/15  9:20a   17.5   17.6   17.5    87   15.3   7.0   WSW   0.58   7.8    SW   17.1   17.8   17.4  1018.4  0.00   0.0   0.003   0.000   27.1    88   24.9   31.1  19.28  .0715    118    1    100.0    5 
28/05/15  9:25a   17.6   17.6   17.5    87   15.4   7.0   WSW   0.58   7.8   WSW   17.2   17.9   17.5  1018.4  0.00   0.0   0.003   0.000   27.1    88   24.9   31.1  19.28  .0715    117    1    100.0    5 
28/05/15  9:30a   17.6   17.7   17.6    87   15.4   6.1   WSW   0.51   7.8   WSW   17.6   17.9   17.9  1018.4  0.00   0.0   0.003   0.000   27.1    88   24.9   31.1  19.28  .0715    117    1    100.0    5 
28/05/15  9:35a   17.7   17.7   17.6    87   15.5   6.1   WSW   0.51   7.0   WSW   17.7   18.1   18.1  1018.4  0.00   0.0   0.002   0.000   27.1    88   24.9   31.1  19.28  .0715    117    1    100.0    5 
28/05/15  9:40a   17.8   17.8   17.7    87   15.6   7.0   WSW   0.58   7.8   WSW   17.3   18.2   17.7  1018.3  0.00   0.0   0.002   0.000   27.1    88   24.9   31.1  19.28  .0715    117    1    100.0    5 
28/05/15  9:45a   17.9   17.9   17.8    87   15.7   6.1   WSW   0.51   7.0   WSW   17.9   18.3   18.3  1018.4  0.00   0.0   0.002   0.000   27.1    88   24.9   31.1  19.28  .0715    117    1    100.0    5 
28/05/15  9:50a   17.9   17.9   17.9    87   15.7   7.0   WSW   0.58   7.8   WSW   17.4   18.3   17.8  1018.3  0.00   0.0   0.002   0.000   27.1    88   24.9   31.1  19.28  .0715    117    1    100.0    5 
28/05/15  9:55a   17.8   17.9   17.8    87   15.6   7.0   WSW   0.58   7.8   WSW   17.4   18.2   17.8  1018.3  0.00   0.0   0.002   0.000   27.1    88   24.9   31.1  19.28  .0715    117    1    100.0    5 
28/05/15 10:00a   17.8   17.8   17.8    87   15.6   7.8   WSW   0.65   8.7   WSW   16.9   18.2   17.3  1018.3  0.00   0.0   0.002   0.000   27.1    88   24.9   31.1  19.28  .0715    117    1    100.0    5 
28/05/15 10:05a   17.8   17.8   17.8    87   15.6   7.8   WSW   0.65   8.7   WSW   16.9   18.2   17.3  1018.3  0.00   0.0   0.002   0.000   27.2    88   25.0   31.3  19.26  .0715    117    1    100.0    5 
28/05/15 10:10a   17.8   17.8   17.8    87   15.6   7.8   WSW   0.65   8.7   WSW   16.9   18.2   17.3  1018.2  0.00   0.0   0.002   0.000   27.2    88   25.0   31.3  19.26  .0715    115    1    100.0    5 
28/05/15 10:15a   17.7   17.8   17.7    88   15.7   8.7   WSW   0.72   9.6   WSW   16.4   18.1   16.8  1018.2  0.00   0.0   0.002   0.000   27.2    89   25.2   31.5  19.86  .0715    117    1    100.0    5 
28/05/15 10:20a   17.8   17.8   17.7    87   15.6   8.7   WSW   0.72   9.6   WSW   16.5   18.2   16.9  1018.2  0.00   0.0   0.002   0.000   27.2    88   25.0   31.3  19.26  .0715    117    1    100.0    5 
28/05/15 10:25a   18.0   18.0   17.8    87   15.8   8.7   WSW   0.72   9.6   WSW   16.7   18.4   17.2  1018.2  0.00   0.0   0.001   0.000   27.2    88   25.0   31.3  19.26  .0715    117    1    100.0    5 
28/05/15 10:30a   18.0   18.1   17.9    87   15.8   9.6    SW   0.80  10.4    SW   16.3   18.4   16.8  1018.2  0.00   0.0   0.001   0.000   27.3    88   25.1   31.6  19.24  .0714    118    1    100.0    5 
28/05/15 10:35a   18.1   18.1   18.0    87   15.9   8.7    SW   0.72  10.4    SW   16.8   18.6   17.3  1018.1  0.00   0.0   0.001   0.000   27.3    88   25.1   31.6  19.24  .0714    117    1    100.0    5 
28/05/15 10:40a   18.2   18.2   18.1    87   16.0   8.7   WSW   0.72   9.6    SW   16.9   18.6   17.3  1018.1  0.00   0.0   0.001   0.000   27.3    88   25.1   31.6  19.24  .0714    117    1    100.0    5 
28/05/15 10:45a   18.1   18.2   18.1    87   15.9   8.7   WSW   0.72   9.6    SW   16.8   18.6   17.3  1018.0  0.00   0.0   0.001   0.000   27.3    88   25.1   31.6  19.24  .0714    117    1    100.0    5 
28/05/15 10:50a   18.2   18.2   18.1    87   16.0   7.8   WSW   0.65   9.6   WSW   17.4   18.7   17.9  1018.0  0.00   0.0   0.000   0.000   27.3    89   25.3   31.8  19.84  .0714    117    1    100.0    5 
28/05/15 10:55a   18.4   18.4   18.2    86   16.1   7.8   WSW   0.65   8.7   WSW   17.7   18.9   18.2  1018.1  0.00   0.0   0.000   0.000   27.4    88   25.2   31.9  19.22  .0714    117    1    100.0    5 
28/05/15 11:00a   18.6   18.6   18.4    85   16.0   7.8   WSW   0.65   8.7   WSW   17.8   19.1   18.3  1018.0  0.00   0.0   0.000   0.001   27.4    88   25.2   31.9  19.22  .0714    117    1    100.0    5 
28/05/15 11:05a   18.6   18.6   18.6    85   16.0   8.7   WSW   0.72   9.6   WSW   17.4   19.1   17.9  1018.0  0.00   0.0   0.000   0.001   27.4    88   25.2   31.9  19.22  .0714    117    1    100.0    5 
28/05/15 11:10a   18.5   18.6   18.5    85   15.9   8.7   WSW   0.72   9.6   WSW   17.3   19.0   17.8  1017.9  0.00   0.0   0.000   0.001   27.4    89   25.4   32.1  19.82  .0714    116    1    100.0    5 
28/05/15 11:15a   18.5   18.5   18.4    86   16.1   8.7   WSW   0.72   9.6   WSW   17.3   19.0   17.8  1017.9  0.00   0.0   0.000   0.001   27.2    89   25.2   31.5  19.86  .0714    117    1    100.0    5 
28/05/15 11:20a   18.5   18.6   18.4    86   16.1   8.7    SW   0.72   9.6   WSW   17.3   19.0   17.8  1017.9  0.00   0.0   0.000   0.001   27.2    89   25.2   31.5  19.86  .0714    117    1    100.0    5 
28/05/15 11:25a   18.6   18.6   18.5    85   16.0   8.7   WSW   0.72   9.6    SW   17.4   19.1   17.9  1017.9  0.00   0.0   0.000   0.001   27.1    90   25.3   31.4  20.39  .0715    117    1    100.0    5 
28/05/15 11:30a   18.7   18.7   18.6    86   16.3   9.6   WSW   0.80  10.4    SW   17.2   19.3   17.7  1017.9  0.00   0.0   0.000   0.001   26.9    90   25.2   31.1  20.41  .0715    117    1    100.0    5 
28/05/15 11:35a   18.7   18.7   18.7    85   16.1  11.3   WSW   0.94  12.2   WSW   16.5   19.2   17.0  1017.9  0.00   0.0   0.000   0.001   26.9    90   25.2   31.1  20.41  .0715    117    1    100.0    5 
28/05/15 11:40a   18.4   18.7   18.4    85   15.9  10.4   WSW   0.87  12.2    SW   16.5   18.9   16.9  1017.9  0.00   0.0   0.000   0.000   26.9    90   25.2   31.1  20.41  .0715    118    1    100.0    5 
28/05/15 11:45a   18.3   18.4   18.3    87   16.1  11.3   WSW   0.94  13.0   WSW   16.1   18.8   16.6  1018.0  0.00   0.0   0.000   0.000   26.9    90   25.1   31.0  20.42  .0715    117    1    100.0    5 
28/05/15 11:50a   18.3   18.4   18.3    86   15.9  12.2   WSW   1.01  13.0   WSW   15.9   18.8   16.3  1018.0  0.00   0.0   0.000   0.000   26.9    90   25.1   31.0  20.42  .0715    117    1    100.0    5 
28/05/15 11:55a   18.3   18.3   18.3    87   16.1  13.0   WSW   1.09  14.8   WSW   15.7   18.8   16.2  1018.0  0.00   0.0   0.000   0.000   26.9    90   25.1   31.0  20.42  .0715    117    1    100.0    5 
28/05/15 12:00p   18.3   18.3   18.3    86   15.9  13.0   WSW   1.09  14.8    SW   15.6   18.7   16.1  1018.0  0.00   0.0   0.000   0.000   26.9    90   25.2   31.1  20.41  .0715    117    1    100.0    5 
28/05/15 12:05p   18.3   18.3   18.3    86   15.9  14.8    SW   1.23  15.7    SW   15.3   18.7   15.7  1017.9  0.00   0.0   0.000   0.000   26.9    90   25.2   31.1  20.41  .0715    117    1    100.0    5 
